tradeDate,symbol,adjClose,volume
2025-01-16,0968.HK,8.1516,9724211
2025-01-16,1038.HK,49.1095,1439892
2025-01-16,1044.HK,41.4113,2388405
2025-01-16,1088.HK,27.3851,11927758
2025-01-16,1109.HK,36.0080,12637273
2025-01-16,1113.HK,48.5932,4086190
2025-01-16,1177.HK,4.0538,14953947
2025-01-16,1211.HK,251.4233,5764571
2025-01-16,1288.HK,2.9107,228028700
2025-01-16,1299.HK,58.9052,26118347
2025-01-16,1398.HK,5.0599,206950044
2025-01-16,1928.HK,21.6224,8002345
2025-01-16,1997.HK,39.8543,1685303
2025-01-16,2007.HK,1.1687,24049895
2025-01-16,2018.HK,23.6613,3313155
2025-01-16,2020.HK,79.8349,2531932
2025-01-16,2269.HK,33.1259,5575999
2025-01-16,2313.HK,69.1948,2619387
2025-01-16,2318.HK,38.4116,20581119
2025-01-16,2319.HK,31.2218,6544737
2025-01-16,2382.HK,104.8833,4801350
2025-01-16,2388.HK,29.2196,3442360
2025-01-16,2628.HK,38.3711,27744694
2025-01-16,2688.HK,106.0884,3982368
2025-01-16,3328.HK,5.1308,34717461
2025-01-16,3988.HK,2.9907,100844744
2025-01-17,0001.HK,41.1144,4598155
2025-01-17,0002.HK,68.7841,4903479
2025-01-17,0003.HK,55.2876,2725165
2025-01-17,0005.HK,58.1918,23561992
2025-01-17,0006.HK,32.9248,2352659
2025-01-17,0011.HK,114.5100,4168255
2025-01-17,0012.HK,29.6215,1607661
2025-01-17,0016.HK,93.1850,2961053
2025-01-17,0017.HK,30.0572,4964862
2025-01-17,0019.HK,65.0126,2672033
2025-01-17,0023.HK,23.6795,2140946
2025-01-17,0027.HK,47.0969,9497079
2025-01-17,0066.HK,13.9558,3157161
2025-01-17,0083.HK,18.2292,5770198
2025-01-17,0101.HK,11.1708,4598141
2025-01-17,0175.HK,14.0247,16669312
2025-01-17,0241.HK,4.3357,9057086
2025-01-17,0267.HK,44.7988,12932695
2025-01-17,0285.HK,26.8250,8399269
2025-01-17,0288.HK,5.9476,9848677
2025-01-17,0291.HK,52.5053,4873380
2025-01-17,0386.HK,3.8354,33786957
2025-01-17,0388.HK,307.4922,8179259
2025-01-17,0669.HK,89.4395,2981523
2025-01-17,0688.HK,21.9187,13727260
2025-01-17,0700.HK,348.2580,18878574
2025-01-17,0762.HK,5.0930,25910843
2025-01-17,0823.HK,57.8066,5474413
2025-01-17,0857.HK,5.9572,30435563
2025-01-17,0868.HK,12.1289,6614162
2025-01-17,0883.HK,11.4559,26668621
2025-01-17,0939.HK,8.2577,136449707
2025-01-17,0941.HK,67.0467,10171393
2025-01-17,0960.HK,14.8719,6306450
2025-01-17,0968.HK,8.2072,7330750
2025-01-17,1038.HK,49.0813,2330718
2025-01-17,1044.HK,41.9304,3869037
2025-01-17,1088.HK,27.5307,7080948
2025-01-17,1109.HK,36.1444,7688174
2025-01-17,1113.HK,48.8013,3609535
2025-01-17,1177.HK,4.0923,15656358
2025-01-17,1211.HK,259.8837,6700180
2025-01-17,1288.HK,2.8651,225806768
2025-01-17,1299.HK,59.1938,16612280
2025-01-17,1398.HK,5.0304,147775817
2025-01-17,1928.HK,21.6190,8702996
2025-01-17,1997.HK,39.9870,3432539
2025-01-17,2007.HK,1.1928,22189980
2025-01-17,2018.HK,23.8267,2913586
2025-01-17,2020.HK,82.4981,4254813
2025-01-17,2269.HK,33.1284,5839458
2025-01-17,2313.HK,70.4436,4524138
2025-01-17,2318.HK,38.6677,15679133
2025-01-17,2319.HK,31.6287,8219090
2025-01-17,2382.HK,102.8971,5363165
2025-01-17,2388.HK,28.8037,2921438
2025-01-17,2628.HK,38.1350,18146986
2025-01-17,2688.HK,106.0258,3162588
2025-01-17,3328.HK,5.1526,68564888
2025-01-17,3988.HK,2.9754,60800226
2025-01-20,0001.HK,41.4630,7196013
2025-01-20,0002.HK,67.9761,4087468
2025-01-20,0003.HK,55.0716,1864489
2025-01-20,0005.HK,57.7888,38250352
2025-01-20,0006.HK,32.7373,1462128
2025-01-20,0011.HK,113.5363,5347608
2025-01-20,0012.HK,29.6013,1305565
2025-01-20,0016.HK,91.9139,4455598
2025-01-20,0017.HK,29.3135,9199693
2025-01-20,0019.HK,64.4889,2211446
2025-01-20,0023.HK,23.2476,3053577
2025-01-20,0027.HK,47.3798,9008447
2025-01-20,0066.HK,13.8885,6733235
2025-01-20,0083.HK,18.0008,6400766
2025-01-20,0101.HK,10.9709,3085420
2025-01-20,0175.HK,14.3060,28399643
2025-01-20,0241.HK,4.4862,8377392
2025-01-20,0267.HK,44.3835,7589145
2025-01-20,0285.HK,26.9317,5993299
2025-01-20,0288.HK,5.8795,8910001
2025-01-20,0291.HK,52.3665,3460194
2025-01-20,0386.HK,3.7806,41614791
2025-01-20,0388.HK,308.2942,6671782
2025-01-20,0669.HK,89.1196,1459393
2025-01-20,0688.HK,21.2912,11861539
2025-01-20,0700.HK,335.7031,24708200
2025-01-20,0762.HK,5.0257,15520358
2025-01-20,0823.HK,57.3760,5462499
2025-01-20,0857.HK,5.9088,36439844
2025-01-20,0868.HK,11.6991,13944689
2025-01-20,0883.HK,11.3646,15969536
2025-01-20,0939.HK,8.2570,134757623
2025-01-20,0941.HK,66.7716,12943690
2025-01-20,0960.HK,14.5738,8753341
2025-01-20,0968.HK,8.4458,9395822
2025-01-20,1038.HK,48.5424,1927353
2025-01-20,1044.HK,42.2658,2251352
2025-01-20,1088.HK,27.6032,7613818
2025-01-20,1109.HK,35.7756,10611397
2025-01-20,1113.HK,48.1522,4992537
2025-01-20,1177.HK,3.9863,16691566
2025-01-20,1211.HK,257.4551,6729711
2025-01-20,1288.HK,2.8604,208292251
2025-01-20,1299.HK,59.4720,14444966
2025-01-20,1398.HK,5.0207,211713112
2025-01-20,1928.HK,21.5193,12279564
2025-01-20,1997.HK,39.0088,1481047
2025-01-20,2007.HK,1.1120,22143617
2025-01-20,2018.HK,23.6496,7694802
2025-01-20,2020.HK,83.0709,3704631
2025-01-20,2269.HK,32.7057,12313058
2025-01-20,2313.HK,70.6329,3072424
2025-01-20,2318.HK,38.4244,36488732
2025-01-20,2319.HK,31.5646,5769665
2025-01-20,2382.HK,104.7357,7019476
2025-01-20,2388.HK,28.6783,3040164
2025-01-20,2628.HK,38.4048,29386309
2025-01-20,2688.HK,106.7130,2772649
2025-01-20,3328.HK,5.1422,80824389
2025-01-20,3988.HK,2.9916,103221797
2025-01-21,0001.HK,40.4047,5045335
2025-01-21,0002.HK,67.9833,3114487
2025-01-21,0003.HK,54.9051,4221336
2025-01-21,0005.HK,57.0244,30123524
2025-01-21,0006.HK,32.6141,1107248
2025-01-21,0011.HK,112.9734,6291439
2025-01-21,0012.HK,30.0440,2169447
2025-01-21,0016.HK,92.4453,2902156
2025-01-21,0017.HK,29.2002,6086214
2025-01-21,0019.HK,63.2902,3182466
2025-01-21,0023.HK,23.3077,2834173
2025-01-21,0027.HK,46.4091,11488347
2025-01-21,0066.HK,13.6871,3357500
2025-01-21,0083.HK,17.9703,3035100
2025-01-21,0101.HK,11.0119,5335793
2025-01-21,0175.HK,13.9041,30916491
2025-01-21,0241.HK,4.4355,12549206
2025-01-21,0267.HK,43.7242,13050367
2025-01-21,0285.HK,26.3694,4934587
2025-01-21,0288.HK,5.7670,9491906
2025-01-21,0291.HK,51.0713,7360469
2025-01-21,0386.HK,3.8014,27896331
2025-01-21,0388.HK,313.6621,6590385
2025-01-21,0669.HK,88.4416,3241859
2025-01-21,0688.HK,21.1907,11038287
2025-01-21,0700.HK,332.9859,14193391
2025-01-21,0762.HK,5.0024,16088516
2025-01-21,0823.HK,57.2209,6766324
2025-01-21,0857.HK,5.9203,31095068
2025-01-21,0868.HK,11.3335,12375361
2025-01-21,0883.HK,11.4804,21965162
2025-01-21,0939.HK,8.2571,156958955
2025-01-21,0941.HK,65.5126,16876780
2025-01-21,0960.HK,14.7135,7817104
2025-01-21,0968.HK,8.2329,8576679
2025-01-21,1038.HK,48.5997,1921747
2025-01-21,1044.HK,42.3006,3028077
2025-01-21,1088.HK,27.6440,6826727
2025-01-21,1109.HK,35.7737,6313021
2025-01-21,1113.HK,47.2473,2732210
2025-01-21,1177.HK,3.8470,13036810
2025-01-21,1211.HK,252.1037,12504236
2025-01-21,1288.HK,2.8228,107395514
2025-01-21,1299.HK,58.5478,14583663
2025-01-21,1398.HK,5.0620,200041916
2025-01-21,1928.HK,21.1144,5683231
2025-01-21,1997.HK,38.6806,3199770
2025-01-21,2007.HK,1.0341,13722445
2025-01-21,2018.HK,22.9781,4591198
2025-01-21,2020.HK,80.3822,6566050
2025-01-21,2269.HK,33.4449,10233876
2025-01-21,2313.HK,69.8838,5298048
2025-01-21,2318.HK,38.4663,28317442
2025-01-21,2319.HK,31.1882,8440057
2025-01-21,2382.HK,103.1776,4559259
2025-01-21,2388.HK,28.2387,5460994
2025-01-21,2628.HK,38.6157,14514615
2025-01-21,2688.HK,106.3967,4165045
2025-01-21,3328.HK,5.1221,50501713
2025-01-21,3988.HK,2.9642,233439192
2025-01-22,0001.HK,40.4936,3300103
2025-01-22,0002.HK,68.2392,2285699
2025-01-22,0003.HK,54.6742,1814543
2025-01-22,0005.HK,56.7173,31933853
2025-01-22,0006.HK,32.2724,2486651
2025-01-22,0011.HK,112.1919,9033855
2025-01-22,0012.HK,29.6587,2254010
2025-01-22,0016.HK,92.5650,3929344
2025-01-22,0017.HK,28.9798,5674335
2025-01-22,0019.HK,63.4352,1842111
2025-01-22,0023.HK,22.8128,4235888
2025-01-22,0027.HK,45.8952,3925122
2025-01-22,0066.HK,13.5352,2785722
2025-01-22,0083.HK,17.9305,3643925
2025-01-22,0101.HK,10.9498,4702828
2025-01-22,0175.HK,13.7157,19298903
2025-01-22,0241.HK,4.3725,10537965
2025-01-22,0267.HK,42.8709,12510032
2025-01-22,0285.HK,26.4075,3652263
2025-01-22,0288.HK,5.6953,11470832
2025-01-22,0291.HK,50.3504,7601193
2025-01-22,0386.HK,3.7260,32802577
2025-01-22,0388.HK,311.1102,6083436
2025-01-22,0669.HK,87.5050,1637573
2025-01-22,0688.HK,21.0831,7518899
2025-01-22,0700.HK,338.9205,21583033
2025-01-22,0762.HK,5.0112,17264182
2025-01-22,0823.HK,57.0751,4963588
2025-01-22,0857.HK,5.8203,37997795
2025-01-22,0868.HK,11.2468,3852031
2025-01-22,0883.HK,11.3665,22455673
2025-01-22,0939.HK,8.2698,84616746
2025-01-22,0941.HK,64.5242,14640238
2025-01-22,0960.HK,14.5936,7777090
2025-01-22,0968.HK,8.1397,13196679
2025-01-22,1038.HK,48.5231,3255744
2025-01-22,1044.HK,42.3046,3578562
2025-01-22,1088.HK,27.2197,13178475
2025-01-22,1109.HK,34.9963,9558444
2025-01-22,1113.HK,46.9789,2870836
2025-01-22,1177.HK,3.8377,18825145
2025-01-22,1211.HK,246.8101,10133076
2025-01-22,1288.HK,2.7881,85654956
2025-01-22,1299.HK,57.6913,19156218
2025-01-22,1398.HK,4.9692,117357365
2025-01-22,1928.HK,20.6260,7821962
2025-01-22,1997.HK,38.4809,1517007
2025-01-22,2007.HK,1.0467,13467594
2025-01-22,2018.HK,22.9307,6866575
2025-01-22,2020.HK,80.0631,2371795
2025-01-22,2269.HK,34.2193,16629111
2025-01-22,2313.HK,69.7046,2224125
2025-01-22,2318.HK,37.5471,22511383
2025-01-22,2319.HK,30.9411,6263977
2025-01-22,2382.HK,103.2063,4130090
2025-01-22,2388.HK,27.9889,4348652
2025-01-22,2628.HK,37.4942,16784928
2025-01-22,2688.HK,106.9795,2827304
2025-01-22,3328.HK,5.1067,59415272
2025-01-22,3988.HK,2.9464,88666704
2025-01-23,0001.HK,40.6505,4260449
2025-01-23,0002.HK,69.3398,2937487
2025-01-23,0003.HK,55.5104,3388803
2025-01-23,0005.HK,57.5404,20558789
2025-01-23,0006.HK,32.5528,2889715
2025-01-23,0011.HK,112.2672,4321355
2025-01-23,0012.HK,29.3884,2496184
2025-01-23,0016.HK,93.3260,1566405
2025-01-23,0017.HK,29.3702,6797694
2025-01-23,0019.HK,64.4460,1870327
2025-01-23,0023.HK,22.9401,3009982
2025-01-23,0027.HK,45.5941,10419741
2025-01-23,0066.HK,13.6240,3426765
2025-01-23,0083.HK,17.7042,3905261
2025-01-23,0101.HK,10.9499,5280297
2025-01-23,0175.HK,13.6116,24352694
2025-01-23,0241.HK,4.6004,16828813
2025-01-23,0267.HK,42.8912,17668124
2025-01-23,0285.HK,27.0473,5613953
2025-01-23,0288.HK,5.7712,6591858
2025-01-23,0291.HK,49.9329,5674282
2025-01-23,0386.HK,3.7656,48320185
2025-01-23,0388.HK,314.3514,6649957
2025-01-23,0669.HK,89.1569,2152922
2025-01-23,0688.HK,20.9651,13352787
2025-01-23,0700.HK,351.2133,27620047
2025-01-23,0762.HK,5.1028,16293953
2025-01-23,0823.HK,57.1356,1835747
2025-01-23,0857.HK,5.8871,39888759
2025-01-23,0868.HK,11.4943,7361978
2025-01-23,0883.HK,11.4896,19419731
2025-01-23,0939.HK,8.3452,112318780
2025-01-23,0941.HK,64.6002,15074794
2025-01-23,0960.HK,14.7719,7905758
2025-01-23,0968.HK,8.3742,10002414
2025-01-23,1038.HK,48.8252,2323672
2025-01-23,1044.HK,42.2595,4321507
2025-01-23,1088.HK,27.4249,7859030
2025-01-23,1109.HK,35.1913,12529878
2025-01-23,1113.HK,46.9848,3977994
2025-01-23,1177.HK,3.9496,21034286
2025-01-23,1211.HK,250.7041,9836707
2025-01-23,1288.HK,2.8045,261590050
2025-01-23,1299.HK,58.0660,18526436
2025-01-23,1398.HK,5.0220,204177618
2025-01-23,1928.HK,20.5254,5910627
2025-01-23,1997.HK,38.2203,2445018
2025-01-23,2007.HK,1.0553,19370986
2025-01-23,2018.HK,23.2202,3605948
2025-01-23,2020.HK,81.1053,6034539
2025-01-23,2269.HK,35.3924,12172115
2025-01-23,2313.HK,70.8470,3270938
2025-01-23,2318.HK,38.0107,24945878
2025-01-23,2319.HK,31.3047,8115127
2025-01-23,2382.HK,105.6745,6784279
2025-01-23,2388.HK,28.3502,7069807
2025-01-23,2628.HK,38.2117,18259698
2025-01-23,2688.HK,107.5984,4082837
2025-01-23,3328.HK,5.1519,72965716
2025-01-23,3988.HK,2.9742,125530602
2025-01-24,0001.HK,39.9390,5198548
2025-01-24,0002.HK,68.2892,3513462
2025-01-24,0003.HK,55.3636,3358680
2025-01-24,0005.HK,56.4032,29215850
2025-01-24,0006.HK,32.5102,2646451
2025-01-24,0011.HK,109.9391,6239273
2025-01-24,0012.HK,28.4438,2255827
2025-01-24,0016.HK,90.2218,5110304
2025-01-24,0017.HK,28.3527,4950206
2025-01-24,0019.HK,63.5092,1173619
2025-01-24,0023.HK,22.5892,3842481
2025-01-24,0027.HK,45.3918,13120271
2025-01-24,0066.HK,13.2302,4502959
2025-01-24,0083.HK,17.3306,4112380
2025-01-24,0101.HK,10.6402,3976654
2025-01-24,0175.HK,13.2093,20793292
2025-01-24,0241.HK,4.4666,9977616
2025-01-24,0267.HK,42.1908,12608756
2025-01-24,0285.HK,26.8555,5311744
2025-01-24,0288.HK,5.6437,8839799
2025-01-24,0291.HK,49.5689,6457570
2025-01-24,0386.HK,3.7524,20804281
2025-01-24,0388.HK,308.5987,9464481
2025-01-24,0669.HK,88.1642,1641962
2025-01-24,0688.HK,20.4377,9181012
2025-01-24,0700.HK,343.2555,14925717
2025-01-24,0762.HK,4.9266,32852998
2025-01-24,0823.HK,56.5240,3371889
2025-01-24,0857.HK,5.9606,27192041
2025-01-24,0868.HK,11.4152,4494720
2025-01-24,0883.HK,11.3703,31193176
2025-01-24,0939.HK,8.2087,121004464
2025-01-24,0941.HK,63.9423,9856489
2025-01-24,0960.HK,14.5009,7546135
2025-01-24,0968.HK,8.1950,12833985
2025-01-24,1038.HK,48.2936,2849377
2025-01-24,1044.HK,41.9632,4121371
2025-01-24,1088.HK,26.8682,17998162
2025-01-24,1109.HK,34.2614,11649682
2025-01-24,1113.HK,46.0404,3060281
2025-01-24,1177.HK,4.0408,9629062
2025-01-24,1211.HK,245.7694,7098941
2025-01-24,1288.HK,2.7579,110937756
2025-01-24,1299.HK,57.0439,16517968
2025-01-24,1398.HK,4.8905,369975799
2025-01-24,1928.HK,19.9611,8964427
2025-01-24,1997.HK,37.2580,1786546
2025-01-24,2007.HK,1.0187,12781541
2025-01-24,2018.HK,22.8828,3885885
2025-01-24,2020.HK,79.0386,4943011
2025-01-24,2269.HK,34.4881,7573168
2025-01-24,2313.HK,70.0161,2203606
2025-01-24,2318.HK,37.6443,34795341
2025-01-24,2319.HK,31.2131,4875800
2025-01-24,2382.HK,102.3942,2855274
2025-01-24,2388.HK,27.9467,3078797
2025-01-24,2628.HK,37.2257,27950281
2025-01-24,2688.HK,105.2002,2563307
2025-01-24,3328.HK,5.0953,97082888
2025-01-24,3988.HK,2.9323,85409058
2025-01-27,0001.HK,40.6690,10534395
2025-01-27,0002.HK,68.8541,4343206
2025-01-27,0003.HK,55.2293,4066297
2025-01-27,0005.HK,56.6742,43578845
2025-01-27,0006.HK,33.1070,1660775
2025-01-27,0011.HK,111.2312,4371186
2025-01-27,0012.HK,28.6282,3707608
2025-01-27,0016.HK,91.4273,2474294
2025-01-27,0017.HK,28.7842,6028549
2025-01-27,0019.HK,63.8613,2317550
2025-01-27,0023.HK,22.7533,2447831
2025-01-27,0027.HK,45.7691,7365110
2025-01-27,0066.HK,13.2196,7340585
2025-01-27,0083.HK,17.4847,5580458
2025-01-27,0101.HK,10.7379,6421920
2025-01-27,0175.HK,13.2335,19605418
2025-01-27,0241.HK,4.4147,6939072
2025-01-27,0267.HK,42.2386,6896142
2025-01-27,0285.HK,26.9367,6342224
2025-01-27,0288.HK,5.6214,5284439
2025-01-27,0291.HK,49.0289,3772228
2025-01-27,0386.HK,3.7729,41700481
2025-01-27,0388.HK,317.7064,12359029
2025-01-27,0669.HK,88.9803,2387174
2025-01-27,0688.HK,20.5543,10184175
2025-01-27,0700.HK,347.9884,10909196
2025-01-27,0762.HK,4.9655,27838807
2025-01-27,0823.HK,57.4837,3833627
2025-01-27,0857.HK,6.0260,24162696
2025-01-27,0868.HK,11.6818,9312908
2025-01-27,0883.HK,11.5022,27495880
2025-01-27,0939.HK,8.2581,75851148
2025-01-27,0941.HK,64.9310,11930477
2025-01-27,0960.HK,14.5496,5788055
2025-01-27,0968.HK,8.3191,4070817
2025-01-27,1038.HK,48.5584,2248811
2025-01-27,1044.HK,42.1219,2940497
2025-01-27,1088.HK,27.6166,14294185
2025-01-27,1109.HK,34.3722,7164634
2025-01-27,1113.HK,46.4697,4405107
2025-01-27,1177.HK,4.0527,17320253
2025-01-27,1211.HK,249.1379,2964107
2025-01-27,1288.HK,2.8153,100052476
2025-01-27,1299.HK,57.9276,20191842
2025-01-27,1398.HK,4.8918,132718918
2025-01-27,1928.HK,19.9556,2896549
2025-01-27,1997.HK,38.1298,3239375
2025-01-27,2007.HK,1.0547,13016484
2025-01-27,2018.HK,23.1020,3095922
2025-01-27,2020.HK,79.1655,3450970
2025-01-27,2269.HK,34.5172,6423279
2025-01-27,2313.HK,71.0661,3011765
2025-01-27,2318.HK,38.4264,29548144
2025-01-27,2319.HK,31.5205,7763252
2025-01-27,2382.HK,102.0293,4837258
2025-01-27,2388.HK,27.8771,4410090
2025-01-27,2628.HK,37.8784,13003983
2025-01-27,2688.HK,105.9883,3446600
2025-01-27,3328.HK,5.1225,82600156
2025-01-27,3988.HK,2.9775,79769600
2025-01-28,0001.HK,40.4898,7078541
2025-01-28,0002.HK,68.3040,1923296
2025-01-28,0003.HK,55.4244,4396339
2025-01-28,0005.HK,55.6948,20163494
2025-01-28,0006.HK,33.1084,1482858
2025-01-28,0011.HK,110.5248,4606572
2025-01-28,0012.HK,28.1145,2576829
2025-01-28,0016.HK,90.5444,2902994
2025-01-28,0017.HK,28.6782,3046920
2025-01-28,0019.HK,64.2395,2112258
2025-01-28,0023.HK,22.6447,3101311
2025-01-28,0027.HK,45.7628,6707947
2025-01-28,0066.HK,13.1480,5959215
2025-01-28,0083.HK,16.9260,3598238
2025-01-28,0101.HK,10.5684,5378919
2025-01-28,0175.HK,13.1437,30060629
2025-01-28,0241.HK,4.4260,12354482
2025-01-28,0267.HK,42.2685,8848419
2025-01-28,0285.HK,26.2257,4695377
2025-01-28,0288.HK,5.5612,13294555
2025-01-28,0291.HK,48.3744,6867966
2025-01-28,0386.HK,3.8143,41299203
2025-01-28,0388.HK,310.0132,10260036
2025-01-28,0669.HK,89.5728,1385263
2025-01-28,0688.HK,20.4439,8179722
2025-01-28,0700.HK,340.5384,25232679
2025-01-28,0762.HK,4.9722,11871126
2025-01-28,0823.HK,56.6992,3570541
2025-01-28,0857.HK,5.9656,18177536
2025-01-28,0868.HK,11.7407,5782707
2025-01-28,0883.HK,11.5638,25236355
2025-01-28,0939.HK,8.1432,213809570
2025-01-28,0941.HK,64.4491,9453638
2025-01-28,0960.HK,14.2341,5009515
2025-01-28,0968.HK,8.0614,5160195
2025-01-28,1038.HK,48.7576,1750536
2025-01-28,1044.HK,42.2310,3920752
2025-01-28,1088.HK,28.1585,18913745
2025-01-28,1109.HK,34.1142,10524721
2025-01-28,1113.HK,45.4276,5270639
2025-01-28,1177.HK,3.9908,28774346
2025-01-28,1211.HK,250.7227,7001252
2025-01-28,1288.HK,2.8039,104754506
2025-01-28,1299.HK,57.4959,13870184
2025-01-28,1398.HK,4.8033,229649208
2025-01-28,1928.HK,19.4487,10885686
2025-01-28,1997.HK,37.9402,2375460
2025-01-28,2007.HK,1.0399,12220703
2025-01-28,2018.HK,23.1424,4461633
2025-01-28,2020.HK,79.1698,5956662
2025-01-28,2269.HK,34.3707,11103664
2025-01-28,2313.HK,71.0672,1813073
2025-01-28,2318.HK,38.1910,27310761
2025-01-28,2319.HK,31.1417,4180985
2025-01-28,2382.HK,99.6087,8871171
2025-01-28,2388.HK,27.6496,5935031
2025-01-28,2628.HK,37.1397,25876534
2025-01-28,2688.HK,106.2562,3175856
2025-01-28,3328.HK,5.0411,71122248
2025-01-28,3988.HK,2.9196,75450518
2025-01-29,0001.HK,40.1839,3568967
2025-01-29,0002.HK,68.4880,1391262
2025-01-29,0003.HK,55.2077,4302417
2025-01-29,0005.HK,55.3669,34743864
2025-01-29,0006.HK,33.0057,2286833
2025-01-29,0011.HK,110.1956,6675170
2025-01-29,0012.HK,28.0060,2505748
2025-01-29,0016.HK,89.9397,2677447
2025-01-29,0017.HK,28.3248,8084469
2025-01-29,0019.HK,63.6100,1253198
2025-01-29,0023.HK,22.5616,1874471
2025-01-29,0027.HK,45.3138,12556644
2025-01-29,0066.HK,12.9806,3682642
2025-01-29,0083.HK,16.8354,3416126
2025-01-29,0101.HK,10.4457,4505412
2025-01-29,0175.HK,12.9345,35259731
2025-01-29,0241.HK,4.2805,11765700
2025-01-29,0267.HK,41.9605,7103887
2025-01-29,0285.HK,25.5718,6256642
2025-01-29,0288.HK,5.5345,9012289
2025-01-29,0291.HK,47.9114,3175076
2025-01-29,0386.HK,3.8495,31602329
2025-01-29,0388.HK,309.2657,13716396
2025-01-29,0669.HK,87.8792,1923393
2025-01-29,0688.HK,20.2331,10686956
2025-01-29,0700.HK,334.9784,12998232
2025-01-29,0762.HK,5.0315,20716733
2025-01-29,0823.HK,57.5417,5841913
2025-01-29,0857.HK,5.9802,23917862
2025-01-29,0868.HK,11.5383,5656206
2025-01-29,0883.HK,11.9031,22903281
2025-01-29,0939.HK,8.1468,160865072
2025-01-29,0941.HK,64.4581,9643153
2025-01-29,0960.HK,14.4741,6512150
2025-01-29,0968.HK,8.1707,7251114
2025-01-29,1038.HK,48.8080,2962928
2025-01-29,1044.HK,41.9454,2358687
2025-01-29,1088.HK,28.0342,8780460
2025-01-29,1109.HK,33.9985,8521834
2025-01-29,1113.HK,44.3306,2283256
2025-01-29,1177.HK,3.9746,11025231
2025-01-29,1211.HK,251.9331,6447642
2025-01-29,1288.HK,2.7846,197855255
2025-01-29,1299.HK,57.1114,12101111
2025-01-29,1398.HK,4.8156,195401725
2025-01-29,1928.HK,19.2578,6547999
2025-01-29,1997.HK,37.9462,3295503
2025-01-29,2007.HK,1.0729,21901398
2025-01-29,2018.HK,21.9176,4721461
2025-01-29,2020.HK,80.3976,8110685
2025-01-29,2269.HK,32.8004,6711489
2025-01-29,2313.HK,69.6663,2833624
2025-01-29,2318.HK,38.6679,24119964
2025-01-29,2319.HK,30.9833,8601123
2025-01-29,2382.HK,97.1819,7313063
2025-01-29,2388.HK,27.7586,2588821
2025-01-29,2628.HK,37.1693,15574575
2025-01-29,2688.HK,106.1331,2981551
2025-01-29,3328.HK,5.0568,50217648
2025-01-29,3988.HK,2.9250,89566188
2025-01-30,0001.HK,39.4069,5334676
2025-01-30,0002.HK,68.2756,3978307
2025-01-30,0003.HK,54.8206,3411488
2025-01-30,0005.HK,55.3693,19966181
2025-01-30,0006.HK,32.9261,1858902
2025-01-30,0011.HK,108.3334,4948427
2025-01-30,0012.HK,27.9495,3096095
2025-01-30,0016.HK,87.8914,5857794
2025-01-30,0017.HK,27.5517,3971794
2025-01-30,0019.HK,63.0367,2395271
2025-01-30,0023.HK,22.3075,1742115
2025-01-30,0027.HK,45.0288,15593584
2025-01-30,0066.HK,12.9371,5615940
2025-01-30,0083.HK,16.6287,3131613
2025-01-30,0101.HK,10.2656,5116755
2025-01-30,0175.HK,13.0359,37989463
2025-01-30,0241.HK,4.3273,7937682
2025-01-30,0267.HK,41.5555,12261170
2025-01-30,0285.HK,26.0671,2673376
2025-01-30,0288.HK,5.5786,8080696
2025-01-30,0291.HK,48.1600,3281560
2025-01-30,0386.HK,3.9440,30480637
2025-01-30,0388.HK,307.6141,10520583
2025-01-30,0669.HK,86.8294,2249896
2025-01-30,0688.HK,19.8333,11574364
2025-01-30,0700.HK,345.6472,17743519
2025-01-30,0762.HK,4.9709,10764704
2025-01-30,0823.HK,57.3420,4214175
2025-01-30,0857.HK,5.9058,14282516
2025-01-30,0868.HK,11.3497,5070858
2025-01-30,0883.HK,11.7860,28566751
2025-01-30,0939.HK,8.0013,128057871
2025-01-30,0941.HK,64.1810,9224824
2025-01-30,0960.HK,14.1490,7960444
2025-01-30,0968.HK,8.2379,7519142
2025-01-30,1038.HK,48.9850,2812407
2025-01-30,1044.HK,41.8183,2468534
2025-01-30,1088.HK,28.0270,9770174
2025-01-30,1109.HK,33.3078,14842633
2025-01-30,1113.HK,43.2636,3779028
2025-01-30,1177.HK,4.0504,13413879
2025-01-30,1211.HK,245.8729,5447159
2025-01-30,1288.HK,2.7798,164482721
2025-01-30,1299.HK,56.6292,13911014
2025-01-30,1398.HK,4.7822,183050639
2025-01-30,1928.HK,19.3272,7663651
2025-01-30,1997.HK,37.2420,2961123
2025-01-30,2007.HK,1.0603,19831319
2025-01-30,2018.HK,23.2173,4582013
2025-01-30,2020.HK,80.1140,4611693
2025-01-30,2269.HK,33.1487,8010913
2025-01-30,2313.HK,69.8633,3465727
2025-01-30,2318.HK,39.0494,24383455
2025-01-30,2319.HK,30.6015,8575577
2025-01-30,2382.HK,102.7262,8246593
2025-01-30,2388.HK,27.7285,4967489
2025-01-30,2628.HK,36.7547,20927534
2025-01-30,2688.HK,105.6842,4752794
2025-01-30,3328.HK,5.0200,102259445
2025-01-30,3988.HK,2.9232,108630206
2025-01-31,0001.HK,39.1137,6822071
2025-01-31,0002.HK,68.0925,3961758
2025-01-31,0003.HK,54.9136,4259373
2025-01-31,0005.HK,56.8425,23494986
2025-01-31,0006.HK,32.5094,2579902
2025-01-31,0011.HK,109.9505,5648687
2025-01-31,0012.HK,27.3302,1568843
2025-01-31,0016.HK,86.4955,2458832
2025-01-31,0017.HK,27.1015,5592457
